date,nsa_mfg_ship_c,nsa_mfg_new_orders_c,nsa_mfg_bk_logs_c,nsa_mfg_cap_util_c,nsa_mfg_vend_lead_c,nsa_mfg_emp_c,nsa_mfg_workwk_c,nsa_mfg_wage_c,nsa_mfg_fd_gds_inv_c,nsa_mfg_raw_mats_inv_c,nsa_mfg_pct_chg_prcs_recd_c,nsa_mfg_pct_chg_prcs_pd_c,sa_mfg_composite,sa_mfg_ship_c,sa_mfg_new_orders_c,sa_mfg_bk_logs_c,sa_mfg_cap_util_c,sa_mfg_vend_lead_c,sa_mfg_emp_c,sa_mfg_workwk_c,sa_mfg_wage_c,sa_mfg_fd_gds_inv_c,sa_mfg_raw_mats_inv_c,sa_mfg_pct_chg_prcs_recd_c,sa_mfg_pct_chg_prcs_pd_c,nsa_mfg_ship_e,nsa_mfg_new_orders_e,nsa_mfg_bk_logs_e,nsa_mfg_cap_util_e,nsa_mfg_vend_lead_e,nsa_mfg_emp_e,nsa_mfg_workwk_e,nsa_mfg_wage_e,nsa_mfg_capital_expnd_e,nsa_mfg_pct_chg_prcs_recd_e,nsa_mfg_pct_chg_prcs_pd_e,sa_mfg_ship_e,sa_mfg_new_orders_e,sa_mfg_bk_logs_e,sa_mfg_cap_util_e,sa_mfg_vend_lead_e,sa_mfg_emp_e,sa_mfg_workwk_e,sa_mfg_wage_e,sa_mfg_capital_expnd_e,sa_mfg_pct_chg_prcs_recd_e,sa_mfg_pct_chg_prcs_pd_e,sa_mfg_local_bus_cond_c,sa_mfg_nec_skls_avail_e,sa_mfg_local_bus_cond_e,sa_mfg_nec_skls_avail_c,sa_mfg_equip_sftw_expnd_e,sa_mfg_bus_svcs_expnd_e,sa_mfg_equip_sftw_expnd_c,sa_mfg_capital_expnd_c,sa_mfg_bus_svcs_expnd_c,sa_mfg_fd_gds_inv_e,sa_mfg_raw_mats_inv_e,nsa_mfg_nec_skls_avail_e,nsa_mfg_equip_sftw_expnd_e,nsa_mfg_bus_svcs_expnd_e,nsa_mfg_local_bus_cond_c,nsa_mfg_nec_skls_avail_c,nsa_mfg_equip_sftw_expnd_c,nsa_mfg_local_bus_cond_e,nsa_mfg_capital_expnd_c,nsa_mfg_bus_svcs_expnd_c,nsa_mfg_fd_gds_inv_e,nsa_mfg_raw_mats_inv_e
9/1/18,35,33,17,21,34,19,20,30,9,17,2,3,28,32,30,16,19,27,19,17,33,7,16,2,3,35,30,21,33,28,19,8,40,25,2,4,42,36,23,37,25,20,9,45,29,2,4,28,-14,31,-13,21,7,16,27,5,3,0,-13,22,6,28,-12,20,26,29,3,3,0
10/1/18,0,11,5,8,22,16,11,28,4,17,3,6,16,13,19,8,18,22,17,12,29,4,18,3,6,43,38,16,30,20,29,9,55,34,3,4,46,42,21,33,19,31,13,54,36,3,4,9,-27,36,-22,29,8,17,22,0,0,-1,-29,28,4,-1,-24,14,30,21,-4,-1,0
11/1/18,13,15,12,8,33,12,9,30,4,8,3,5,10,6,13,14,7,33,12,8,32,7,8,3,5,27,25,-1,24,17,26,6,58,37,3,4,33,29,2,30,18,30,11,53,35,3,4,2,-25,22,-26,26,11,16,17,8,3,2,-28,27,9,3,-27,21,13,21,8,2,0
12/1/18,-31,-14,-15,-21,12,12,3,26,13,17,3,5,-2,-17,0,-11,-15,18,14,7,29,11,15,3,5,26,22,3,22,5,27,1,56,26,3,3,26,25,5,24,11,26,5,49,26,2,3,-18,-19,19,-24,25,2,14,17,3,5,7,-21,24,-1,-22,-26,13,17,15,3,6,8
1/1/19,-18,-16,-21,-1,2,11,-2,29,1,18,4,5,0,-6,-6,-14,4,7,17,4,30,4,19,4,5,40,39,13,26,-5,23,12,57,32,3,4,32,34,10,24,-4,22,10,50,30,3,4,-6,-15,29,-12,20,7,11,11,4,1,2,-13,23,11,-12,-11,11,34,9,6,0,1
2/1/19,19,26,0,10,4,11,10,26,11,20,2,3,14,12,16,-8,3,8,13,10,29,11,20,2,2,44,38,15,40,5,21,4,57,22,2,3,34,29,12,30,6,19,2,51,20,2,3,2,-18,22,-14,16,-2,14,10,-2,4,5,-16,16,1,9,-9,10,31,6,-5,2,5
3/1/19,3,14,-7,8,6,21,6,32,15,27,2,3,8,-2,8,-10,0,6,20,7,31,17,25,2,3,54,51,24,38,8,21,15,46,27,2,3,37,35,17,28,3,16,8,45,25,2,3,5,-21,26,-14,25,1,15,6,-4,4,3,-21,25,6,8,-13,13,37,4,-1,4,4
4/1/19,17,17,-7,3,12,19,-6,30,20,20,2,5,8,4,4,-9,-3,11,18,-6,26,18,22,2,5,51,41,19,39,12,20,19,52,33,4,4,45,36,14,33,12,18,13,51,28,3,4,9,-14,28,-13,25,5,17,14,4,1,3,-17,26,6,19,-13,17,36,14,6,1,3
5/1/19,6,10,-3,5,5,22,6,44,22,33,2,2,8,2,6,-5,0,1,17,5,37,22,34,2,2,29,30,8,24,0,24,8,62,35,2,2,27,30,6,21,0,22,6,65,32,2,3,4,-20,16,-20,29,9,12,14,5,6,10,-19,29,13,8,-19,11,21,17,8,5,13
6/1/19,12,0,-3,-3,8,2,3,26,20,26,2,2,4,7,0,-3,-3,8,6,2,26,18,25,2,2,12,20,6,9,6,11,5,42,22,2,3,23,27,6,16,6,11,5,53,26,2,3,3,-28,11,-18,25,11,16,21,5,0,1,-26,25,11,9,-20,18,6,23,6,0,3
7/1/19,-13,-19,-21,-24,3,1,-7,21,19,21,3,3,-10,-11,-14,-23,-20,4,-2,-7,23,16,22,3,3,24,31,5,17,-1,12,3,37,13,3,3,29,33,6,22,2,12,3,45,17,3,3,-15,-22,23,-18,17,2,9,10,5,7,6,-21,16,0,-17,-21,8,20,8,5,8,5
8/1/19,-3,-3,-9,-9,9,1,6,23,11,24,1,2,-3,-1,-4,-11,-5,3,-5,0,21,11,22,2,2,11,24,9,7,6,0,-7,39,11,2,2,22,31,13,11,1,7,-3,46,13,2,2,-4,-17,13,-12,17,4,16,8,2,6,9,-14,14,0,-7,-14,16,9,9,0,7,4
9/1/19,-6,-13,-11,-8,14,5,-5,21,17,27,2,2,-8,-9,-15,-11,-11,3,5,-9,24,17,28,2,2,5,11,6,13,5,10,5,48,13,2,2,13,19,8,13,1,10,5,52,15,2,2,-9,-20,6,-11,17,3,12,6,-3,0,9,-19,19,0,-13,-10,17,-2,10,-5,2,8
10/1/19,-7,-3,0,-7,0,9,3,16,9,21,2,2,4,5,1,0,-1,1,8,1,18,9,22,2,2,19,28,0,19,7,16,7,52,3,2,3,25,35,10,26,7,17,12,50,8,2,3,3,-11,14,-10,6,4,6,0,-5,5,7,-12,3,0,-7,-10,3,7,0,-9,3,7
11/1/19,0,-5,-10,0,5,5,2,21,14,21,2,2,1,0,-3,-9,3,7,7,2,22,17,20,2,2,22,21,7,21,3,10,-3,67,12,2,2,35,32,16,31,6,11,7,58,8,2,2,1,-13,22,-16,-4,0,8,7,-4,4,5,-16,-3,-2,2,-19,14,7,9,-3,5,3
12/1/19,-16,-26,-16,-18,2,3,-15,24,21,21,3,3,-3,-3,-9,-4,-9,9,5,-6,27,20,20,2,2,40,34,10,29,0,11,8,56,8,1,2,36,32,11,31,5,13,10,48,7,2,2,-3,-12,27,-16,-3,-5,0,7,-11,3,5,-16,-2,-8,-8,-18,2,26,10,-11,3,6
1/1/20,0,-4,-2,7,4,7,-2,20,20,28,1,1,15,14,14,13,14,11,16,9,21,27,29,2,1,57,50,30,41,4,22,28,61,15,2,2,42,39,22,35,7,19,24,48,12,2,2,16,-23,21,-27,13,-2,5,12,-7,4,5,-22,17,4,4,-24,2,28,9,-2,2,4
2/1/20,21,13,8,13,5,3,0,18,15,28,4,4,-3,4,-11,-7,6,8,-1,-13,23,11,24,3,3,54,56,28,38,18,21,10,46,26,4,5,31,38,19,24,19,14,6,32,13,3,4,4,-13,17,-25,13,6,3,3,-2,2,3,-13,18,15,18,-21,-3,33,-3,-5,0,5
3/1/20,11,5,-5,-2,24,-7,2,20,7,16,1,2,3,11,3,-6,-10,25,-8,6,20,9,15,1,2,0,-4,0,22,20,7,-2,40,13,2,2,-15,-15,-4,13,13,5,-11,40,13,1,2,-17,-12,-25,-23,6,-11,10,8,-12,1,5,-13,4,-7,-18,-24,5,-16,4,-11,2,7
4/1/20,-43,-39,-43,-39,26,-20,-30,4,19,26,1,2,-53,-69,-62,-49,-52,21,-21,-37,0,16,30,1,2,-7,-11,-26,-2,9,-9,-13,-2,-15,1,2,-14,-15,-33,-11,8,-13,-19,0,-16,1,2,-83,13,-35,-9,-28,-30,-22,-21,-30,5,9,11,-28,-28,-72,-6,-22,-28,-22,-30,7,9
5/1/20,-27,-33,-35,-35,24,-12,-25,6,12,18,1,1,-28,-26,-36,-36,-36,16,-17,-25,-3,11,18,1,1,8,10,-2,0,14,2,6,16,-10,1,2,5,9,-5,-1,9,1,4,23,-12,2,2,-45,11,-4,0,-10,-25,-19,-32,-28,7,6,14,-12,-24,-43,0,-22,2,-29,-27,6,8
6/1/20,3,5,-15,2,6,-8,2,0,10,18,1,2,7,8,11,-12,8,9,-2,3,1,8,17,1,2,42,40,27,48,-6,23,27,23,5,1,2,51,46,27,52,-5,24,24,34,7,2,2,2,0,54,-2,1,-4,-9,-10,-22,3,3,3,0,-6,5,-3,-10,52,-11,-23,3,5
7/1/20,23,9,9,18,13,0,13,13,11,11,0,1,7,14,8,4,16,14,-4,10,14,8,13,1,1,46,43,27,38,16,27,14,30,2,2,2,51,44,27,40,20,26,14,40,6,2,2,9,-1,42,5,10,-5,-6,-15,-19,6,0,0,11,-5,11,0,-7,39,-14,-18,7,-2
8/1/20,14,12,6,9,22,20,16,14,7,12,1,1,18,20,16,7,13,18,17,12,13,7,9,1,1,25,20,10,26,10,17,9,28,16,1,2,37,29,14,34,7,26,12,36,19,1,2,20,-7,26,-17,12,-10,1,2,-17,-2,-1,-6,10,-14,13,-20,3,19,4,-19,0,-4
9/1/20,19,27,16,21,34,23,23,11,4,0,1,2,23,18,26,18,25,27,23,21,13,3,1,1,1,39,36,14,36,13,43,11,44,30,1,2,44,42,18,36,9,41,12,45,30,1,2,24,-8,48,-23,16,-8,4,19,-2,3,-4,-4,19,-9,20,-19,10,41,21,-3,3,-4
10/1/20,21,25,14,20,28,21,24,24,-1,-3,1,2,23,27,22,9,21,28,19,20,26,-1,-3,1,2,30,21,4,18,3,23,0,45,18,1,2,36,27,11,25,3,25,4,43,21,1,2,26,-14,39,-20,16,-5,11,9,-4,9,5,-15,13,-8,21,-20,10,32,11,-6,6,3
11/1/20,21,10,9,13,18,12,10,22,-7,-1,1,2,16,20,14,11,13,19,14,10,24,-2,-1,1,2,25,24,7,21,9,28,1,43,21,2,2,36,33,15,29,11,31,8,37,20,2,2,18,-15,32,-18,20,3,4,5,-2,-3,0,-21,19,1,18,-21,9,18,4,-1,-1,0
12/1/20,-5,3,3,2,26,16,10,27,6,5,2,2,14,8,17,12,10,37,18,16,30,4,3,2,2,35,26,6,19,10,29,11,56,32,2,3,34,28,10,22,18,29,14,47,34,2,3,5,-19,30,-16,24,8,0,5,0,0,-7,-21,24,8,0,-16,2,29,6,-2,2,-3
1/1/21,-4,5,3,3,35,17,5,20,-9,3,2,4,14,5,16,13,7,37,23,13,20,-5,0,2,4,37,35,11,27,19,35,8,57,13,2,3,28,27,6,23,20,34,6,51,13,2,3,9,-21,18,-23,14,1,-3,4,-8,-4,-3,-21,15,3,5,-23,-5,23,3,-7,-7,-3
2/1/21,21,21,25,19,39,19,18,29,-4,-9,3,5,18,18,15,21,14,44,22,19,30,-5,-10,3,5,34,23,1,26,10,38,9,56,25,3,4,23,13,-3,16,13,36,8,51,24,3,4,7,-18,17,-28,15,4,7,9,-1,-1,-2,-17,14,6,12,-23,3,27,4,-3,-1,-3
3/1/21,23,15,15,21,60,24,12,27,-9,-13,4,6,17,19,11,11,16,59,22,14,28,-8,-12,3,6,43,37,9,32,17,39,20,60,24,4,5,30,29,5,26,12,35,15,59,23,3,4,19,-16,31,-17,15,10,15,14,2,-7,-11,-16,15,15,21,-17,12,40,12,4,-7,-9
4/1/21,33,32,31,23,61,21,20,37,-12,-19,5,7,16,14,16,25,13,55,20,18,33,-12,-16,5,8,43,41,16,37,24,44,20,64,41,4,5,35,34,9,30,22,41,16,63,37,4,5,20,-22,44,-28,29,3,13,13,3,-11,-14,-25,31,4,28,-25,12,53,13,4,-11,-16
5/1/21,15,23,35,15,73,31,18,38,-7,-23,5,10,22,18,21,30,14,66,29,16,33,-8,-20,5,9,39,37,24,42,46,46,17,59,45,5,6,39,37,21,42,41,45,16,63,44,4,6,23,-29,42,-41,30,11,18,17,2,-12,-26,-30,30,13,23,-45,18,45,20,4,-13,-27
6/1/21,14,34,23,5,66,18,12,39,-17,-14,5,9,27,17,39,25,10,67,22,12,41,-18,-13,5,10,42,33,9,30,32,51,20,59,36,5,5,48,36,9,33,31,52,18,67,37,5,5,19,-19,37,-36,32,4,17,17,10,-7,-14,-14,34,4,25,-37,18,36,16,11,-7,-12
7/1/21,21,27,25,19,63,37,11,46,-19,-25,7,11,23,14,22,19,17,65,34,9,46,-22,-26,7,11,36,30,4,25,17,52,11,53,40,5,6,40,31,4,29,20,53,12,61,42,5,6,20,-15,29,-33,32,4,20,23,6,-14,-14,-15,32,2,22,-36,19,26,22,5,-15,-16
8/1/21,5,5,9,2,63,20,14,49,-9,-12,9,11,13,12,12,16,7,63,17,13,48,-10,-14,9,11,29,21,2,26,30,34,10,58,29,5,6,39,27,7,31,31,41,12,65,31,5,6,-6,-21,23,-34,29,3,17,16,3,-13,-19,-20,28,-2,-12,-35,17,19,16,1,-12,-21
9/1/21,5,-10,15,0,64,22,8,38,-11,-17,9,14,-1,-1,-16,13,-2,61,22,4,41,-13,-16,9,14,34,20,6,36,29,52,20,68,34,6,6,39,25,8,35,28,49,20,69,35,6,6,-4,-11,20,-25,26,8,21,10,5,-19,-23,-8,28,8,-5,-22,26,16,14,5,-18,-23
10/1/21,-1,11,21,2,67,29,12,38,-12,-21,9,13,13,4,11,21,3,66,27,11,39,-10,-21,9,13,31,25,5,26,35,45,8,71,37,6,6,36,29,10,31,35,47,11,69,40,6,6,-2,-6,18,-22,29,12,20,15,5,-14,-20,-7,26,10,-4,-21,20,13,18,5,-15,-20
11/1/21,9,5,12,1,54,26,12,37,-22,-22,8,12,14,11,9,14,6,55,26,13,38,-18,-24,7,12,28,22,-1,21,22,41,5,73,36,6,6,36,28,6,28,23,44,10,68,34,6,6,-1,-21,12,-23,32,9,11,14,9,-12,-21,-26,31,8,-1,-24,14,3,13,10,-13,-21
12/1/21,-1,3,16,10,29,18,5,35,-6,-20,9,14,12,6,12,21,14,36,19,10,37,-7,-21,8,14,47,33,8,34,6,47,4,81,34,6,7,45,34,8,34,13,46,5,73,34,6,7,-3,-18,14,-23,25,17,19,14,7,-13,-12,-19,25,19,-5,-23,20,13,15,5,-10,-9
1/1/22,-1,-5,-4,-1,42,0,0,40,-18,-16,10,15,7,9,6,3,4,47,6,5,39,-15,-21,10,15,48,30,11,42,18,38,12,63,27,7,6,42,26,7,40,22,38,11,58,29,7,6,-5,-13,23,-19,19,6,16,17,4,-13,-12,-14,18,5,-11,-19,12,23,15,4,-15,-11
2/1/22,-3,5,3,-4,39,20,1,35,-13,-23,9,13,5,-4,1,0,-8,43,23,2,35,-14,-24,9,12,56,48,13,47,15,43,16,73,42,5,6,45,36,9,37,18,41,16,69,41,5,5,-8,-11,18,-17,35,7,32,22,11,-13,-16,-11,33,11,-5,-13,27,29,16,9,-13,-16
3/1/22,14,14,8,16,46,24,16,38,-16,-15,9,11,9,4,5,2,8,45,22,16,39,-15,-13,9,11,39,18,4,20,27,41,4,61,38,6,7,27,11,1,16,20,37,0,61,40,6,7,-9,-12,3,-22,32,8,20,20,16,-10,-11,-11,31,12,-5,-22,18,12,19,19,-9,-9
4/1/22,29,14,7,21,38,21,15,45,-10,-15,9,12,7,10,-4,1,13,32,19,14,40,-10,-13,9,12,34,22,8,18,12,44,3,64,36,6,6,25,14,0,11,9,42,-1,63,31,5,6,-13,-5,-6,-16,24,1,18,18,7,-16,-21,-7,26,1,-5,-12,16,1,18,7,-16,-23
5/1/22,-22,-24,-16,-12,24,10,-4,47,-12,-19,10,15,-8,-11,-18,-13,-10,19,9,-4,41,-12,-15,10,15,18,-6,-13,6,15,13,-3,60,28,5,7,17,-5,-14,7,9,13,-4,64,27,6,7,-17,-11,-15,-19,26,-6,20,19,8,-8,-12,-10,26,-6,-22,-22,21,-13,21,10,-7,-12
6/1/22,-14,-23,-14,-13,7,11,#N/A,36,-1,-7,10,12,-10,-17,-21,-16,-13,8,15,#N/A,38,-4,-5,11,13,-1,-11,-26,7,-7,20,#N/A,56,17,5,6,8,-4,-26,10,-8,21,#N/A,64,20,5,6,-32,-4,-27,-12,14,-4,15,9,-4,-14,-13,0,16,-4,-29,-13,17,-31,9,-3,-13,-11
7/1/22,9,-10,-13,-6,-1,10,#N/A,31,1,3,9,12,-2,2,-12,-16,-8,-1,8,#N/A,31,0,4,9,12,13,4,-12,7,-12,21,#N/A,51,25,5,6,15,2,-12,11,-10,20,#N/A,61,26,5,6,-16,-13,-13,-17,20,3,14,13,-4,-8,-6,-13,22,1,-13,-21,13,-15,13,-6,-9,-9
8/1/22,-11,-22,-25,-10,-7,13,#N/A,29,-3,0,9,12,-4,-3,-14,-21,-4,-9,9,#N/A,29,-5,-1,9,12,6,-3,-8,8,-25,17,#N/A,56,24,4,5,15,4,-4,13,-28,23,#N/A,62,25,5,5,-11,3,-11,-4,17,6,15,17,8,-6,-1,4,17,1,-17,-7,15,-14,18,6,-4,-3
9/1/22,15,-6,-23,-3,2,3,#N/A,37,-6,5,8,11,-2,9,-14,-24,-6,-8,2,#N/A,39,-6,6,8,11,12,5,-14,14,-9,22,#N/A,58,20,4,5,16,9,-11,11,-12,18,#N/A,58,19,4,5,-9,-3,-8,-9,22,1,16,19,3,-9,-3,0,25,0,-9,-6,22,-11,23,3,-9,-5
10/1/22,-12,-22,-23,-10,-13,4,#N/A,32,-3,17,9,13,-9,-3,-21,-26,-10,-13,3,#N/A,34,-2,17,8,12,-7,-20,-30,-12,-22,10,#N/A,49,7,5,6,2,-10,-23,-2,-20,14,#N/A,48,10,4,6,-15,-14,-25,-12,10,-8,11,15,1,-1,3,-16,6,-12,-19,-13,12,-35,19,1,-1,1
11/1/22,-3,-16,-27,-17,-12,-2,#N/A,23,-3,22,10,10,-7,-6,-13,-23,-11,-11,-1,#N/A,26,2,21,9,10,6,-3,-27,-2,-16,17,#N/A,63,20,5,5,12,-1,-20,5,-15,19,#N/A,56,19,5,5,-9,1,-6,-12,7,-6,11,9,-8,-4,9,-3,6,-5,-6,-12,16,-14,8,-6,-5,11
12/1/22,-9,-18,-26,-16,-32,0,#N/A,34,7,25,8,9,-4,0,-12,-26,-12,-22,2,#N/A,35,6,21,8,9,-6,-12,-22,0,-31,12,#N/A,54,16,4,4,-5,-9,-19,2,-24,11,#N/A,46,16,4,4,-10,6,-18,-5,16,-6,12,9,-9,1,5,4,15,-4,-10,-4,13,-22,10,-12,3,7
1/1/23,-14,-35,-40,-13,-19,-8,#N/A,40,10,24,6,8,-7,2,-19,-29,-4,-14,-2,#N/A,39,12,19,7,8,1,1,-22,3,-29,15,#N/A,51,3,4,4,-4,-4,-23,-1,-24,16,#N/A,46,5,4,4,-12,7,-15,-8,10,-10,8,1,-9,7,11,7,8,-12,-19,-7,4,-14,-3,-10,6,13
2/1/23,-10,-18,-27,-13,-21,-8,#N/A,30,13,22,6,8,-14,-12,-22,-29,-16,-18,-5,#N/A,30,13,22,6,8,18,21,-4,17,-25,16,#N/A,48,8,3,5,6,9,-9,6,-22,13,#N/A,44,7,3,4,-14,1,-4,-2,6,-7,1,-2,-11,1,6,1,5,-4,-12,1,-4,8,-6,-12,0,5
3/1/23,11,-6,-13,-1,-17,-3,#N/A,25,14,21,6,6,-8,-3,-15,-20,-12,-18,-5,#N/A,27,16,23,6,7,35,13,-8,21,-13,10,#N/A,48,7,2,4,22,4,-15,14,-20,6,#N/A,47,8,2,4,-13,1,-2,-3,4,-12,0,1,-10,4,4,1,4,-7,-7,-3,-3,8,1,-7,6,6
4/1/23,12,-3,-25,-4,-10,0,#N/A,29,19,27,5,7,-12,-9,-22,-31,-15,-16,-1,#N/A,25,18,28,5,7,18,6,-13,16,-21,15,#N/A,40,7,3,3,10,0,-20,12,-23,12,#N/A,41,6,2,3,-16,-2,-2,-13,6,-7,-1,-1,-13,5,11,-4,7,-7,-10,-9,-3,4,-1,-15,6,10
5/1/23,-16,-30,-32,-16,-15,7,#N/A,22,14,18,5,5,-10,-6,-24,-30,-12,-19,5,#N/A,19,12,21,5,5,11,3,-12,4,-18,12,#N/A,41,10,1,4,10,4,-15,5,-23,12,#N/A,43,8,1,3,-19,4,-9,-6,7,-8,1,-9,-6,3,9,5,7,-7,-25,-8,1,-8,-10,-4,4,10
6/1/23,-5,-19,-27,-7,-19,-3,#N/A,16,23,20,4,4,-8,-5,-16,-27,-7,-18,-1,#N/A,17,20,22,5,5,11,9,-11,8,-15,8,#N/A,33,13,1,3,19,13,-12,10,-16,10,#N/A,40,13,2,3,-10,-4,3,-4,4,-9,8,5,-5,6,11,0,5,-11,-5,-5,8,0,4,-4,7,11
7/1/23,-3,-21,-26,-6,-10,6,#N/A,18,10,12,4,4,-9,-6,-20,-28,-7,-8,5,#N/A,19,8,12,4,4,10,9,-21,3,-14,9,#N/A,31,10,2,3,14,9,-20,6,-12,9,#N/A,40,12,2,3,-9,-2,1,-12,12,-2,7,8,-2,11,7,-1,13,-4,-9,-15,6,-1,8,-4,10,5
8/1/23,-9,-15,-28,-13,-14,1,#N/A,23,21,17,3,3,-7,-5,-11,-26,-11,-17,-3,#N/A,22,21,17,3,3,11,14,-14,4,-18,7,#N/A,48,13,2,3,22,22,-11,9,-21,13,#N/A,55,14,3,4,2,-7,10,-10,-5,-11,0,4,-13,7,13,-6,-4,-14,-3,-13,1,6,7,-14,7,10
9/1/23,10,8,-8,6,-18,8,#N/A,22,13,13,3,4,5,7,3,-7,6,-26,7,#N/A,23,14,15,3,4,9,13,-15,13,-13,22,#N/A,39,14,2,3,12,17,-13,11,-15,19,#N/A,39,13,3,3,0,-1,6,-10,9,-7,4,1,-7,4,13,1,12,-8,-1,-8,9,3,5,-6,4,12
10/1/23,1,-6,-16,-7,-12,9,#N/A,27,21,23,2,3,3,9,-4,-17,-6,-12,7,#N/A,29,23,23,2,3,5,-1,-20,1,-15,12,#N/A,48,-1,2,4,12,6,-13,8,-13,15,#N/A,46,1,2,3,-9,4,-3,-1,6,-10,-2,4,-13,7,11,2,4,-12,-12,-1,-1,-10,7,-12,6,10
11/1/23,-5,-5,-23,-6,-5,-1,#N/A,23,19,19,2,3,-5,-8,-5,-23,-5,-4,0,#N/A,25,23,18,2,3,-6,3,-21,7,-13,15,#N/A,54,11,2,3,-1,6,-16,12,-12,16,#N/A,50,10,2,3,-14,11,-5,6,9,-7,-4,5,0,10,12,8,9,-6,-13,5,-1,-12,4,1,10,13
12/1/23,-25,-21,-20,-13,-7,-3,#N/A,21,15,18,3,5,-11,-17,-14,-17,-8,1,-1,#N/A,22,15,15,3,4,10,7,-14,4,-18,7,#N/A,50,10,2,3,9,8,-13,5,-12,6,#N/A,44,10,2,3,-12,4,-5,0,19,-8,-1,-4,-2,1,7,3,19,-7,-13,0,0,-8,-3,-4,2,10
1/1/24,-24,-25,-30,-33,-7,-20,#N/A,31,21,15,3,4,-15,-15,-16,-23,-27,-3,-15,#N/A,30,22,12,3,4,15,24,-8,9,-9,9,#N/A,53,8,2,3,10,20,-10,6,-6,9,#N/A,48,9,1,3,-8,0,0,-3,10,-11,4,0,-12,10,10,0,9,-11,-13,-2,1,2,-2,-12,9,11
2/1/24,-13,-2,-14,-2,2,5,#N/A,22,15,17,3,4,-5,-15,-5,-15,-4,4,7,#N/A,22,14,16,3,4,33,33,4,24,1,15,#N/A,48,-2,2,3,22,22,-1,15,4,12,#N/A,43,-5,2,3,1,4,3,-6,-3,-17,0,-7,-11,5,6,4,-2,-13,2,-4,-5,13,-11,-12,5,6
3/1/24,-5,-9,-20,-14,-16,1,#N/A,23,22,22,2,3,-11,-14,-17,-25,-21,-17,0,#N/A,23,22,22,2,3,30,26,4,16,-11,4,#N/A,44,-1,2,3,19,19,-1,11,-18,2,#N/A,44,0,2,3,-1,-2,12,-3,0,-17,-6,-9,-17,4,6,-3,-1,-14,4,-3,-9,20,-9,-15,5,8
4/1/24,5,5,-13,3,-3,-1,#N/A,20,10,10,2,3,-7,-10,-9,-17,-5,-7,-2,#N/A,16,10,12,2,3,39,37,4,25,-4,5,#N/A,42,1,2,3,32,31,-2,20,-6,3,#N/A,43,-1,2,3,6,0,16,-6,1,-13,-2,-1,-8,1,-2,-1,3,-14,10,-3,-5,23,-3,-9,1,-3
5/1/24,8,-8,-19,-8,-9,-4,#N/A,15,18,14,2,3,0,13,-6,-19,-7,-13,-6,#N/A,11,16,17,2,3,25,25,1,5,-8,0,#N/A,39,4,2,3,25,25,-1,6,-14,0,#N/A,42,4,2,3,3,-5,6,0,-7,-12,-11,-7,-18,8,8,-4,-8,-11,0,-3,-11,8,-7,-16,8,8
